video_uid,source,target1,target2,method,category,type,race,gender,clip_name,dataset_dir,raw_video_relpath,raw_video_path,metadata_row_count,is_video_fake,is_audio_fake,true_label,label_name
id02721__00424__912e3f006d,id02721,-,-,real,A,RealVideo-RealAudio,African,women,00424.mp4,RealVideo-RealAudio/African/women/id02721,RealVideo-RealAudio/African/women/id02721/00424.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id02721/00424.mp4,1,0,0,0,REAL
id02808__00056__9d4291bf8d,id02808,-,-,real,A,RealVideo-RealAudio,African,women,00056.mp4,RealVideo-RealAudio/African/women/id02808,RealVideo-RealAudio/African/women/id02808/00056.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id02808/00056.mp4,1,0,0,0,REAL
id02824__00130__ab056e66b5,id02824,-,-,real,A,RealVideo-RealAudio,African,women,00130.mp4,RealVideo-RealAudio/African/women/id02824,RealVideo-RealAudio/African/women/id02824/00130.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id02824/00130.mp4,1,0,0,0,REAL
id02838__00080__6921a14500,id02838,-,-,real,A,RealVideo-RealAudio,African,women,00080.mp4,RealVideo-RealAudio/African/women/id02838,RealVideo-RealAudio/African/women/id02838/00080.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id02838/00080.mp4,1,0,0,0,REAL
id02948__00298__8137e19190,id02948,-,-,real,A,RealVideo-RealAudio,African,women,00298.mp4,RealVideo-RealAudio/African/women/id02948,RealVideo-RealAudio/African/women/id02948/00298.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id02948/00298.mp4,1,0,0,0,REAL
id03103__00130__27e7204eca,id03103,-,-,real,A,RealVideo-RealAudio,African,women,00130.mp4,RealVideo-RealAudio/African/women/id03103,RealVideo-RealAudio/African/women/id03103/00130.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03103/00130.mp4,1,0,0,0,REAL
id03569__00065__a351251a6d,id03569,-,-,real,A,RealVideo-RealAudio,African,women,00065.mp4,RealVideo-RealAudio/African/women/id03569,RealVideo-RealAudio/African/women/id03569/00065.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03569/00065.mp4,1,0,0,0,REAL
id03656__00052__1f0b842ac7,id03656,-,-,real,A,RealVideo-RealAudio,African,women,00052.mp4,RealVideo-RealAudio/African/women/id03656,RealVideo-RealAudio/African/women/id03656/00052.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03656/00052.mp4,1,0,0,0,REAL
id03658__00077__988fb17081,id03658,-,-,real,A,RealVideo-RealAudio,African,women,00077.mp4,RealVideo-RealAudio/African/women/id03658,RealVideo-RealAudio/African/women/id03658/00077.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03658/00077.mp4,1,0,0,0,REAL
id03713__00249__95a61f7b09,id03713,-,-,real,A,RealVideo-RealAudio,African,women,00249.mp4,RealVideo-RealAudio/African/women/id03713,RealVideo-RealAudio/African/women/id03713/00249.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03713/00249.mp4,1,0,0,0,REAL
id03747__00273__8a25224c2b,id03747,-,-,real,A,RealVideo-RealAudio,African,women,00273.mp4,RealVideo-RealAudio/African/women/id03747,RealVideo-RealAudio/African/women/id03747/00273.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03747/00273.mp4,1,0,0,0,REAL
id04055__00001__92ebb94377,id04055,-,-,real,A,RealVideo-RealAudio,African,women,00001.mp4,RealVideo-RealAudio/African/women/id04055,RealVideo-RealAudio/African/women/id04055/00001.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04055/00001.mp4,1,0,0,0,REAL
id04245__00072__c35a93669e,id04245,-,-,real,A,RealVideo-RealAudio,African,women,00072.mp4,RealVideo-RealAudio/African/women/id04245,RealVideo-RealAudio/African/women/id04245/00072.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04245/00072.mp4,1,0,0,0,REAL
id04374__00032__d60c77ef12,id04374,-,-,real,A,RealVideo-RealAudio,African,women,00032.mp4,RealVideo-RealAudio/African/women/id04374,RealVideo-RealAudio/African/women/id04374/00032.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04374/00032.mp4,1,0,0,0,REAL
id04376__00181__e29c9cd02d,id04376,-,-,real,A,RealVideo-RealAudio,African,women,00181.mp4,RealVideo-RealAudio/African/women/id04376,RealVideo-RealAudio/African/women/id04376/00181.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04376/00181.mp4,1,0,0,0,REAL
id04437__00002__a742dcfbb4,id04437,-,-,real,A,RealVideo-RealAudio,African,women,00002.mp4,RealVideo-RealAudio/African/women/id04437,RealVideo-RealAudio/African/women/id04437/00002.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04437/00002.mp4,1,0,0,0,REAL
id04540__00078__c76600525f,id04540,-,-,real,A,RealVideo-RealAudio,African,women,00078.mp4,RealVideo-RealAudio/African/women/id04540,RealVideo-RealAudio/African/women/id04540/00078.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04540/00078.mp4,1,0,0,0,REAL
id04547__00052__6930f03469,id04547,-,-,real,A,RealVideo-RealAudio,African,women,00052.mp4,RealVideo-RealAudio/African/women/id04547,RealVideo-RealAudio/African/women/id04547/00052.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04547/00052.mp4,1,0,0,0,REAL
id04689__00005__047be4e7f6,id04689,-,-,real,A,RealVideo-RealAudio,African,women,00005.mp4,RealVideo-RealAudio/African/women/id04689,RealVideo-RealAudio/African/women/id04689/00005.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04689/00005.mp4,1,0,0,0,REAL
id04705__00408__f1a97316ad,id04705,-,-,real,A,RealVideo-RealAudio,African,women,00408.mp4,RealVideo-RealAudio/African/women/id04705,RealVideo-RealAudio/African/women/id04705/00408.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04705/00408.mp4,1,0,0,0,REAL
id04736__00083__011ed50cd7,id04736,-,-,real,A,RealVideo-RealAudio,African,women,00083.mp4,RealVideo-RealAudio/African/women/id04736,RealVideo-RealAudio/African/women/id04736/00083.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04736/00083.mp4,1,0,0,0,REAL
id04820__00015__8eb1f5fbb4,id04820,-,-,real,A,RealVideo-RealAudio,African,women,00015.mp4,RealVideo-RealAudio/African/women/id04820,RealVideo-RealAudio/African/women/id04820/00015.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04820/00015.mp4,1,0,0,0,REAL
id04939__00174__3bf800fda8,id04939,-,-,real,A,RealVideo-RealAudio,African,women,00174.mp4,RealVideo-RealAudio/African/women/id04939,RealVideo-RealAudio/African/women/id04939/00174.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04939/00174.mp4,1,0,0,0,REAL
id05106__00078__3ec47ddeac,id05106,-,-,real,A,RealVideo-RealAudio,African,women,00078.mp4,RealVideo-RealAudio/African/women/id05106,RealVideo-RealAudio/African/women/id05106/00078.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05106/00078.mp4,1,0,0,0,REAL
id05231__00149__fd464d722c,id05231,-,-,real,A,RealVideo-RealAudio,African,women,00149.mp4,RealVideo-RealAudio/African/women/id05231,RealVideo-RealAudio/African/women/id05231/00149.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05231/00149.mp4,1,0,0,0,REAL
id05235__00052__12ea99b1ed,id05235,-,-,real,A,RealVideo-RealAudio,African,women,00052.mp4,RealVideo-RealAudio/African/women/id05235,RealVideo-RealAudio/African/women/id05235/00052.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05235/00052.mp4,1,0,0,0,REAL
id05251__00033__69a3bece69,id05251,-,-,real,A,RealVideo-RealAudio,African,women,00033.mp4,RealVideo-RealAudio/African/women/id05251,RealVideo-RealAudio/African/women/id05251/00033.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05251/00033.mp4,1,0,0,0,REAL
id05252__00052__cc97acf019,id05252,-,-,real,A,RealVideo-RealAudio,African,women,00052.mp4,RealVideo-RealAudio/African/women/id05252,RealVideo-RealAudio/African/women/id05252/00052.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05252/00052.mp4,1,0,0,0,REAL
id05980__00143__a6a1e5f5a5,id05980,-,-,real,A,RealVideo-RealAudio,African,women,00143.mp4,RealVideo-RealAudio/African/women/id05980,RealVideo-RealAudio/African/women/id05980/00143.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05980/00143.mp4,1,0,0,0,REAL
id00018__00181__f536f28287,id00018,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00181.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00018,RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.mp4,1,0,0,0,REAL
id00020__00206__ed4bd71d18,id00020,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00206.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00020,RealVideo-RealAudio/Caucasian (American)/men/id00020/00206.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00020/00206.mp4,1,0,0,0,REAL
id00021__00010__bcb3fd95fd,id00021,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00010.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00021,RealVideo-RealAudio/Caucasian (American)/men/id00021/00010.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00021/00010.mp4,1,0,0,0,REAL
id00029__00288__93925f787c,id00029,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00288.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00029,RealVideo-RealAudio/Caucasian (American)/men/id00029/00288.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00029/00288.mp4,1,0,0,0,REAL
id00049__00118__7c7493ddda,id00049,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00118.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00049,RealVideo-RealAudio/Caucasian (American)/men/id00049/00118.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00049/00118.mp4,1,0,0,0,REAL
id00052__00015__139c21e4cc,id00052,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00015.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00052,RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4,1,0,0,0,REAL
id00060__00307__40afde6063,id00060,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00307.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00060,RealVideo-RealAudio/Caucasian (American)/men/id00060/00307.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00060/00307.mp4,1,0,0,0,REAL
id00062__00278__4dd67c14c5,id00062,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00278.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00062,RealVideo-RealAudio/Caucasian (American)/men/id00062/00278.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00062/00278.mp4,1,0,0,0,REAL
id00087__00002__db8f25fcad,id00087,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00002.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00087,RealVideo-RealAudio/Caucasian (American)/men/id00087/00002.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00087/00002.mp4,1,0,0,0,REAL
id00088__00005__3602ba18de,id00088,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00005.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00088,RealVideo-RealAudio/Caucasian (American)/men/id00088/00005.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00088/00005.mp4,1,0,0,0,REAL
id00169__00021__e8d744860b,id00169,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00021.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00169,RealVideo-RealAudio/Caucasian (American)/men/id00169/00021.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00169/00021.mp4,1,0,0,0,REAL
id00179__00143__bd80c20082,id00179,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00143.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00179,RealVideo-RealAudio/Caucasian (American)/men/id00179/00143.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00179/00143.mp4,1,0,0,0,REAL
id00184__00241__bebb6e2856,id00184,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00241.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00184,RealVideo-RealAudio/Caucasian (American)/men/id00184/00241.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00184/00241.mp4,1,0,0,0,REAL
id00243__00037__a3064496a3,id00243,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00037.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00243,RealVideo-RealAudio/Caucasian (American)/men/id00243/00037.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00243/00037.mp4,1,0,0,0,REAL
id00264__00257__033f729b8d,id00264,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00257.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00264,RealVideo-RealAudio/Caucasian (American)/men/id00264/00257.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00264/00257.mp4,1,0,0,0,REAL
id00345__00243__fa2832cca3,id00345,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00243.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00345,RealVideo-RealAudio/Caucasian (American)/men/id00345/00243.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00345/00243.mp4,1,0,0,0,REAL
id00529__00409__7c4dd8a5fc,id00529,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00409.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00529,RealVideo-RealAudio/Caucasian (American)/men/id00529/00409.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00529/00409.mp4,1,0,0,0,REAL
id00696__00005__a8fb13b8d3,id00696,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00005.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00696,RealVideo-RealAudio/Caucasian (American)/men/id00696/00005.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00696/00005.mp4,1,0,0,0,REAL
id00708__00043__0a0725429d,id00708,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00043.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00708,RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4,1,0,0,0,REAL
id00775__00092__5560920764,id00775,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00092.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00775,RealVideo-RealAudio/Caucasian (American)/men/id00775/00092.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00775/00092.mp4,1,0,0,0,REAL
id00777__00160__d5aec0e085,id00777,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00160.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00777,RealVideo-RealAudio/Caucasian (American)/men/id00777/00160.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00777/00160.mp4,1,0,0,0,REAL
id00943__00304__e1d0e86fee,id00943,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00304.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00943,RealVideo-RealAudio/Caucasian (American)/men/id00943/00304.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00943/00304.mp4,1,0,0,0,REAL
id00945__00107__e86588300d,id00945,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00107.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00945,RealVideo-RealAudio/Caucasian (American)/men/id00945/00107.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00945/00107.mp4,1,0,0,0,REAL
id00971__00253__dbc2fe6d4b,id00971,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00253.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00971,RealVideo-RealAudio/Caucasian (American)/men/id00971/00253.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00971/00253.mp4,1,0,0,0,REAL
id01035__00012__36c9444d40,id01035,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00012.mp4,RealVideo-RealAudio/Caucasian (American)/men/id01035,RealVideo-RealAudio/Caucasian (American)/men/id01035/00012.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01035/00012.mp4,1,0,0,0,REAL
id01042__00154__76229209ee,id01042,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00154.mp4,RealVideo-RealAudio/Caucasian (American)/men/id01042,RealVideo-RealAudio/Caucasian (American)/men/id01042/00154.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01042/00154.mp4,1,0,0,0,REAL
id01044__00336__5cc172877a,id01044,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00336.mp4,RealVideo-RealAudio/Caucasian (American)/men/id01044,RealVideo-RealAudio/Caucasian (American)/men/id01044/00336.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01044/00336.mp4,1,0,0,0,REAL
id01048__00160__2dc697f002,id01048,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00160.mp4,RealVideo-RealAudio/Caucasian (American)/men/id01048,RealVideo-RealAudio/Caucasian (American)/men/id01048/00160.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01048/00160.mp4,1,0,0,0,REAL
id01096__00037__f3d4b76f70,id01096,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00037.mp4,RealVideo-RealAudio/Caucasian (American)/men/id01096,RealVideo-RealAudio/Caucasian (American)/men/id01096/00037.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01096/00037.mp4,1,0,0,0,REAL
id01105__00083__7214036ef9,id01105,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00083.mp4,RealVideo-RealAudio/Caucasian (American)/men/id01105,RealVideo-RealAudio/Caucasian (American)/men/id01105/00083.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01105/00083.mp4,1,0,0,0,REAL
id01124__00063__90da6158ca,id01124,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00063.mp4,RealVideo-RealAudio/Caucasian (American)/men/id01124,RealVideo-RealAudio/Caucasian (American)/men/id01124/00063.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01124/00063.mp4,1,0,0,0,REAL
