file,video_id,label,seg
./audio_embeddings_multiseg/REAL__id01005__seg02.npy,id01005,0,2
./audio_embeddings_multiseg/REAL__id01018__seg00.npy,id01018,0,0
./audio_embeddings_multiseg/REAL__id01018__seg01.npy,id01018,0,1
./audio_embeddings_multiseg/REAL__id01018__seg02.npy,id01018,0,2
./audio_embeddings_multiseg/REAL__id01018__seg03.npy,id01018,0,3
./audio_embeddings_multiseg/REAL__id01026__seg00.npy,id01026,0,0
./audio_embeddings_multiseg/REAL__id01026__seg01.npy,id01026,0,1
./audio_embeddings_multiseg/REAL__id01026__seg02.npy,id01026,0,2
./audio_embeddings_multiseg/REAL__id01026__seg03.npy,id01026,0,3
./audio_embeddings_multiseg/REAL__id01035__seg00.npy,id01035,0,0
./audio_embeddings_multiseg/REAL__id01035__seg01.npy,id01035,0,1
./audio_embeddings_multiseg/REAL__id01035__seg02.npy,id01035,0,2
./audio_embeddings_multiseg/REAL__id01036__seg00.npy,id01036,0,0
./audio_embeddings_multiseg/REAL__id01036__seg01.npy,id01036,0,1
./audio_embeddings_multiseg/REAL__id01036__seg02.npy,id01036,0,2
./audio_embeddings_multiseg/REAL__id01036__seg03.npy,id01036,0,3
./audio_embeddings_multiseg/REAL__id01036__seg04.npy,id01036,0,4
./audio_embeddings_multiseg/REAL__id01042__seg00.npy,id01042,0,0
./audio_embeddings_multiseg/REAL__id01042__seg01.npy,id01042,0,1
./audio_embeddings_multiseg/REAL__id01044__seg00.npy,id01044,0,0
./audio_embeddings_multiseg/REAL__id01044__seg01.npy,id01044,0,1
./audio_embeddings_multiseg/REAL__id01044__seg02.npy,id01044,0,2
./audio_embeddings_multiseg/REAL__id01044__seg03.npy,id01044,0,3
./audio_embeddings_multiseg/REAL__id01044__seg04.npy,id01044,0,4
./audio_embeddings_multiseg/REAL__id01048__seg00.npy,id01048,0,0
./audio_embeddings_multiseg/REAL__id01048__seg01.npy,id01048,0,1
./audio_embeddings_multiseg/REAL__id01051__seg00.npy,id01051,0,0
./audio_embeddings_multiseg/REAL__id01051__seg01.npy,id01051,0,1
./audio_embeddings_multiseg/REAL__id01052__seg00.npy,id01052,0,0
./audio_embeddings_multiseg/REAL__id01052__seg01.npy,id01052,0,1
./audio_embeddings_multiseg/REAL__id01052__seg02.npy,id01052,0,2
./audio_embeddings_multiseg/REAL__id01052__seg03.npy,id01052,0,3
./audio_embeddings_multiseg/REAL__id01058__seg00.npy,id01058,0,0
./audio_embeddings_multiseg/REAL__id01058__seg01.npy,id01058,0,1
./audio_embeddings_multiseg/REAL__id01058__seg02.npy,id01058,0,2
./audio_embeddings_multiseg/REAL__id01058__seg03.npy,id01058,0,3
./audio_embeddings_multiseg/REAL__id01058__seg04.npy,id01058,0,4
./audio_embeddings_multiseg/REAL__id01058__seg05.npy,id01058,0,5
./audio_embeddings_multiseg/REAL__id01075__seg00.npy,id01075,0,0
./audio_embeddings_multiseg/REAL__id01075__seg01.npy,id01075,0,1
./audio_embeddings_multiseg/REAL__id01075__seg02.npy,id01075,0,2
./audio_embeddings_multiseg/REAL__id01075__seg03.npy,id01075,0,3
./audio_embeddings_multiseg/REAL__id01075__seg04.npy,id01075,0,4
./audio_embeddings_multiseg/REAL__id01075__seg05.npy,id01075,0,5
./audio_embeddings_multiseg/REAL__id01076__seg00.npy,id01076,0,0
./audio_embeddings_multiseg/REAL__id01076__seg01.npy,id01076,0,1
./audio_embeddings_multiseg/REAL__id01091__seg00.npy,id01091,0,0
./audio_embeddings_multiseg/REAL__id01091__seg01.npy,id01091,0,1
./audio_embeddings_multiseg/REAL__id01096__seg00.npy,id01096,0,0
./audio_embeddings_multiseg/REAL__id01096__seg01.npy,id01096,0,1
./audio_embeddings_multiseg/REAL__id01096__seg02.npy,id01096,0,2
./audio_embeddings_multiseg/REAL__id01096__seg03.npy,id01096,0,3
./audio_embeddings_multiseg/REAL__id01098__seg00.npy,id01098,0,0
./audio_embeddings_multiseg/REAL__id01098__seg01.npy,id01098,0,1
./audio_embeddings_multiseg/REAL__id01098__seg02.npy,id01098,0,2
./audio_embeddings_multiseg/REAL__id01098__seg03.npy,id01098,0,3
./audio_embeddings_multiseg/REAL__id01098__seg04.npy,id01098,0,4
./audio_embeddings_multiseg/REAL__id01099__seg00.npy,id01099,0,0
./audio_embeddings_multiseg/REAL__id01099__seg01.npy,id01099,0,1
./audio_embeddings_multiseg/REAL__id01099__seg02.npy,id01099,0,2
./audio_embeddings_multiseg/REAL__id01102__seg00.npy,id01102,0,0
./audio_embeddings_multiseg/REAL__id01102__seg01.npy,id01102,0,1
./audio_embeddings_multiseg/REAL__id01105__seg00.npy,id01105,0,0
./audio_embeddings_multiseg/REAL__id01105__seg01.npy,id01105,0,1
./audio_embeddings_multiseg/REAL__id01123__seg00.npy,id01123,0,0
./audio_embeddings_multiseg/REAL__id01123__seg01.npy,id01123,0,1
./audio_embeddings_multiseg/REAL__id01123__seg02.npy,id01123,0,2
./audio_embeddings_multiseg/REAL__id01124__seg00.npy,id01124,0,0
./audio_embeddings_multiseg/REAL__id01124__seg01.npy,id01124,0,1
./audio_embeddings_multiseg/REAL__id01124__seg02.npy,id01124,0,2
./audio_embeddings_multiseg/REAL__id01124__seg03.npy,id01124,0,3
./audio_embeddings_multiseg/REAL__id01124__seg04.npy,id01124,0,4
./audio_embeddings_multiseg/REAL__id01124__seg05.npy,id01124,0,5
./audio_embeddings_multiseg/REAL__id01126__seg00.npy,id01126,0,0
./audio_embeddings_multiseg/REAL__id01126__seg01.npy,id01126,0,1
./audio_embeddings_multiseg/REAL__id01154__seg00.npy,id01154,0,0
./audio_embeddings_multiseg/REAL__id01154__seg01.npy,id01154,0,1
./audio_embeddings_multiseg/REAL__id01156__seg00.npy,id01156,0,0
./audio_embeddings_multiseg/REAL__id01156__seg01.npy,id01156,0,1
./audio_embeddings_multiseg/REAL__id01156__seg02.npy,id01156,0,2
./audio_embeddings_multiseg/REAL__id01156__seg03.npy,id01156,0,3
./audio_embeddings_multiseg/REAL__id01157__seg00.npy,id01157,0,0
./audio_embeddings_multiseg/REAL__id01157__seg01.npy,id01157,0,1
./audio_embeddings_multiseg/REAL__id01163__seg00.npy,id01163,0,0
./audio_embeddings_multiseg/REAL__id01163__seg01.npy,id01163,0,1
./audio_embeddings_multiseg/REAL__id01163__seg02.npy,id01163,0,2
./audio_embeddings_multiseg/REAL__id01168__seg00.npy,id01168,0,0
./audio_embeddings_multiseg/REAL__id01168__seg01.npy,id01168,0,1
./audio_embeddings_multiseg/REAL__id01168__seg02.npy,id01168,0,2
./audio_embeddings_multiseg/REAL__id01168__seg03.npy,id01168,0,3
./audio_embeddings_multiseg/REAL__id01168__seg04.npy,id01168,0,4
./audio_embeddings_multiseg/REAL__id01168__seg05.npy,id01168,0,5
./audio_embeddings_multiseg/REAL__id01170__seg00.npy,id01170,0,0
./audio_embeddings_multiseg/REAL__id01170__seg01.npy,id01170,0,1
./audio_embeddings_multiseg/REAL__id01170__seg02.npy,id01170,0,2
./audio_embeddings_multiseg/REAL__id01171__seg00.npy,id01171,0,0
./audio_embeddings_multiseg/REAL__id01171__seg01.npy,id01171,0,1
./audio_embeddings_multiseg/REAL__id01172__seg00.npy,id01172,0,0
./audio_embeddings_multiseg/REAL__id01172__seg01.npy,id01172,0,1
./audio_embeddings_multiseg/REAL__id01175__seg00.npy,id01175,0,0
./audio_embeddings_multiseg/REAL__id01175__seg01.npy,id01175,0,1
./audio_embeddings_multiseg/REAL__id01178__seg00.npy,id01178,0,0
./audio_embeddings_multiseg/REAL__id01178__seg01.npy,id01178,0,1
./audio_embeddings_multiseg/REAL__id01179__seg00.npy,id01179,0,0
./audio_embeddings_multiseg/REAL__id01179__seg01.npy,id01179,0,1
./audio_embeddings_multiseg/REAL__id01182__seg00.npy,id01182,0,0
./audio_embeddings_multiseg/REAL__id01182__seg01.npy,id01182,0,1
./audio_embeddings_multiseg/REAL__id01182__seg02.npy,id01182,0,2
./audio_embeddings_multiseg/REAL__id01182__seg03.npy,id01182,0,3
./audio_embeddings_multiseg/REAL__id01182__seg04.npy,id01182,0,4
./audio_embeddings_multiseg/REAL__id01182__seg05.npy,id01182,0,5
./audio_embeddings_multiseg/REAL__id01192__seg00.npy,id01192,0,0
./audio_embeddings_multiseg/REAL__id01192__seg01.npy,id01192,0,1
./audio_embeddings_multiseg/REAL__id01192__seg02.npy,id01192,0,2
./audio_embeddings_multiseg/REAL__id01201__seg00.npy,id01201,0,0
./audio_embeddings_multiseg/REAL__id01201__seg01.npy,id01201,0,1
./audio_embeddings_multiseg/REAL__id01201__seg02.npy,id01201,0,2
./audio_embeddings_multiseg/REAL__id01201__seg03.npy,id01201,0,3
./audio_embeddings_multiseg/REAL__id01201__seg04.npy,id01201,0,4
./audio_embeddings_multiseg/REAL__id01201__seg05.npy,id01201,0,5
./audio_embeddings_multiseg/REAL__id01204__seg00.npy,id01204,0,0
./audio_embeddings_multiseg/REAL__id01204__seg01.npy,id01204,0,1
./audio_embeddings_multiseg/REAL__id01204__seg02.npy,id01204,0,2
./audio_embeddings_multiseg/REAL__id01207__seg00.npy,id01207,0,0
./audio_embeddings_multiseg/REAL__id01207__seg01.npy,id01207,0,1
./audio_embeddings_multiseg/REAL__id01210__seg00.npy,id01210,0,0
./audio_embeddings_multiseg/REAL__id01210__seg01.npy,id01210,0,1
./audio_embeddings_multiseg/REAL__id01211__seg00.npy,id01211,0,0
./audio_embeddings_multiseg/REAL__id01211__seg01.npy,id01211,0,1
./audio_embeddings_multiseg/REAL__id01212__seg00.npy,id01212,0,0
./audio_embeddings_multiseg/REAL__id01212__seg01.npy,id01212,0,1
./audio_embeddings_multiseg/REAL__id01215__seg00.npy,id01215,0,0
./audio_embeddings_multiseg/REAL__id01215__seg01.npy,id01215,0,1
./audio_embeddings_multiseg/REAL__id01215__seg02.npy,id01215,0,2
./audio_embeddings_multiseg/REAL__id01215__seg03.npy,id01215,0,3
./audio_embeddings_multiseg/REAL__id01216__seg00.npy,id01216,0,0
./audio_embeddings_multiseg/REAL__id01216__seg01.npy,id01216,0,1
./audio_embeddings_multiseg/REAL__id01216__seg02.npy,id01216,0,2
./audio_embeddings_multiseg/REAL__id01217__seg00.npy,id01217,0,0
./audio_embeddings_multiseg/REAL__id01217__seg01.npy,id01217,0,1
./audio_embeddings_multiseg/REAL__id01223__seg00.npy,id01223,0,0
./audio_embeddings_multiseg/REAL__id01223__seg01.npy,id01223,0,1
./audio_embeddings_multiseg/REAL__id01223__seg02.npy,id01223,0,2
./audio_embeddings_multiseg/REAL__id01225__seg00.npy,id01225,0,0
./audio_embeddings_multiseg/REAL__id01225__seg01.npy,id01225,0,1
./audio_embeddings_multiseg/REAL__id01225__seg02.npy,id01225,0,2
./audio_embeddings_multiseg/REAL__id01227__seg00.npy,id01227,0,0
./audio_embeddings_multiseg/REAL__id01227__seg01.npy,id01227,0,1
./audio_embeddings_multiseg/REAL__id01227__seg02.npy,id01227,0,2
./audio_embeddings_multiseg/REAL__id01231__seg00.npy,id01231,0,0
./audio_embeddings_multiseg/REAL__id01231__seg01.npy,id01231,0,1
./audio_embeddings_multiseg/REAL__id01231__seg02.npy,id01231,0,2
./audio_embeddings_multiseg/REAL__id01231__seg03.npy,id01231,0,3
./audio_embeddings_multiseg/REAL__id01236__seg00.npy,id01236,0,0
./audio_embeddings_multiseg/REAL__id01238__seg00.npy,id01238,0,0
./audio_embeddings_multiseg/REAL__id01238__seg01.npy,id01238,0,1
./audio_embeddings_multiseg/REAL__id01238__seg02.npy,id01238,0,2
./audio_embeddings_multiseg/REAL__id01239__seg00.npy,id01239,0,0
./audio_embeddings_multiseg/REAL__id01239__seg01.npy,id01239,0,1
./audio_embeddings_multiseg/REAL__id01239__seg02.npy,id01239,0,2
./audio_embeddings_multiseg/REAL__id01245__seg00.npy,id01245,0,0
./audio_embeddings_multiseg/REAL__id01245__seg01.npy,id01245,0,1
./audio_embeddings_multiseg/REAL__id01245__seg02.npy,id01245,0,2
./audio_embeddings_multiseg/REAL__id01245__seg03.npy,id01245,0,3
./audio_embeddings_multiseg/REAL__id01248__seg00.npy,id01248,0,0
./audio_embeddings_multiseg/REAL__id01248__seg01.npy,id01248,0,1
./audio_embeddings_multiseg/REAL__id01281__seg00.npy,id01281,0,0
./audio_embeddings_multiseg/REAL__id01281__seg01.npy,id01281,0,1
./audio_embeddings_multiseg/REAL__id01281__seg02.npy,id01281,0,2
./audio_embeddings_multiseg/REAL__id01392__seg00.npy,id01392,0,0
./audio_embeddings_multiseg/REAL__id01392__seg01.npy,id01392,0,1
./audio_embeddings_multiseg/REAL__id01451__seg00.npy,id01451,0,0
./audio_embeddings_multiseg/REAL__id01451__seg01.npy,id01451,0,1
./audio_embeddings_multiseg/REAL__id01451__seg02.npy,id01451,0,2
./audio_embeddings_multiseg/REAL__id01452__seg00.npy,id01452,0,0
./audio_embeddings_multiseg/REAL__id01452__seg01.npy,id01452,0,1
./audio_embeddings_multiseg/REAL__id01521__seg00.npy,id01521,0,0
./audio_embeddings_multiseg/REAL__id01521__seg01.npy,id01521,0,1
./audio_embeddings_multiseg/REAL__id01528__seg00.npy,id01528,0,0
./audio_embeddings_multiseg/REAL__id01528__seg01.npy,id01528,0,1
./audio_embeddings_multiseg/REAL__id01528__seg02.npy,id01528,0,2
./audio_embeddings_multiseg/REAL__id01530__seg00.npy,id01530,0,0
./audio_embeddings_multiseg/REAL__id01530__seg01.npy,id01530,0,1
./audio_embeddings_multiseg/REAL__id01532__seg00.npy,id01532,0,0
./audio_embeddings_multiseg/REAL__id01532__seg01.npy,id01532,0,1
./audio_embeddings_multiseg/REAL__id01544__seg00.npy,id01544,0,0
./audio_embeddings_multiseg/REAL__id01544__seg01.npy,id01544,0,1
./audio_embeddings_multiseg/REAL__id01589__seg00.npy,id01589,0,0
./audio_embeddings_multiseg/REAL__id01589__seg01.npy,id01589,0,1
./audio_embeddings_multiseg/REAL__id01589__seg02.npy,id01589,0,2
./audio_embeddings_multiseg/REAL__id01597__seg00.npy,id01597,0,0
./audio_embeddings_multiseg/REAL__id01597__seg01.npy,id01597,0,1
./audio_embeddings_multiseg/REAL__id01598__seg00.npy,id01598,0,0
./audio_embeddings_multiseg/REAL__id01598__seg01.npy,id01598,0,1
./audio_embeddings_multiseg/REAL__id01598__seg02.npy,id01598,0,2
./audio_embeddings_multiseg/REAL__id01598__seg03.npy,id01598,0,3
./audio_embeddings_multiseg/REAL__id01610__seg00.npy,id01610,0,0
./audio_embeddings_multiseg/REAL__id01610__seg01.npy,id01610,0,1
./audio_embeddings_multiseg/REAL__id01610__seg02.npy,id01610,0,2
./audio_embeddings_multiseg/REAL__id01637__seg00.npy,id01637,0,0
./audio_embeddings_multiseg/REAL__id01637__seg01.npy,id01637,0,1
./audio_embeddings_multiseg/REAL__id01637__seg02.npy,id01637,0,2
./audio_embeddings_multiseg/REAL__id01637__seg03.npy,id01637,0,3
./audio_embeddings_multiseg/REAL__id01661__seg00.npy,id01661,0,0
./audio_embeddings_multiseg/REAL__id01661__seg01.npy,id01661,0,1
./audio_embeddings_multiseg/REAL__id01683__seg00.npy,id01683,0,0
./audio_embeddings_multiseg/REAL__id01683__seg01.npy,id01683,0,1
./audio_embeddings_multiseg/REAL__id01683__seg02.npy,id01683,0,2
./audio_embeddings_multiseg/REAL__id01683__seg03.npy,id01683,0,3
./audio_embeddings_multiseg/REAL__id01683__seg04.npy,id01683,0,4
./audio_embeddings_multiseg/REAL__id01691__seg00.npy,id01691,0,0
./audio_embeddings_multiseg/REAL__id01691__seg01.npy,id01691,0,1
./audio_embeddings_multiseg/REAL__id01691__seg02.npy,id01691,0,2
./audio_embeddings_multiseg/REAL__id01691__seg03.npy,id01691,0,3
./audio_embeddings_multiseg/REAL__id01691__seg04.npy,id01691,0,4
./audio_embeddings_multiseg/REAL__id01691__seg05.npy,id01691,0,5
./audio_embeddings_multiseg/REAL__id01717__seg00.npy,id01717,0,0
./audio_embeddings_multiseg/REAL__id01717__seg01.npy,id01717,0,1
./audio_embeddings_multiseg/REAL__id01779__seg00.npy,id01779,0,0
./audio_embeddings_multiseg/REAL__id01779__seg01.npy,id01779,0,1
./audio_embeddings_multiseg/REAL__id01779__seg02.npy,id01779,0,2
./audio_embeddings_multiseg/REAL__id01779__seg03.npy,id01779,0,3
./audio_embeddings_multiseg/REAL__id01783__seg00.npy,id01783,0,0
./audio_embeddings_multiseg/REAL__id01783__seg01.npy,id01783,0,1
./audio_embeddings_multiseg/REAL__id01783__seg02.npy,id01783,0,2
./audio_embeddings_multiseg/REAL__id01835__seg00.npy,id01835,0,0
./audio_embeddings_multiseg/REAL__id01835__seg01.npy,id01835,0,1
./audio_embeddings_multiseg/REAL__id01835__seg02.npy,id01835,0,2
./audio_embeddings_multiseg/REAL__id01835__seg03.npy,id01835,0,3
./audio_embeddings_multiseg/REAL__id01838__seg00.npy,id01838,0,0
./audio_embeddings_multiseg/REAL__id01838__seg01.npy,id01838,0,1
./audio_embeddings_multiseg/REAL__id01838__seg02.npy,id01838,0,2
./audio_embeddings_multiseg/REAL__id01838__seg03.npy,id01838,0,3
./audio_embeddings_multiseg/REAL__id01856__seg00.npy,id01856,0,0
./audio_embeddings_multiseg/REAL__id01856__seg01.npy,id01856,0,1
./audio_embeddings_multiseg/REAL__id01907__seg00.npy,id01907,0,0
./audio_embeddings_multiseg/REAL__id01907__seg01.npy,id01907,0,1
./audio_embeddings_multiseg/REAL__id01920__seg00.npy,id01920,0,0
./audio_embeddings_multiseg/REAL__id01920__seg01.npy,id01920,0,1
./audio_embeddings_multiseg/REAL__id01920__seg02.npy,id01920,0,2
./audio_embeddings_multiseg/REAL__id01933__seg00.npy,id01933,0,0
./audio_embeddings_multiseg/REAL__id01933__seg01.npy,id01933,0,1
./audio_embeddings_multiseg/REAL__id01972__seg00.npy,id01972,0,0
./audio_embeddings_multiseg/REAL__id01972__seg01.npy,id01972,0,1
./audio_embeddings_multiseg/REAL__id01972__seg02.npy,id01972,0,2
./audio_embeddings_multiseg/REAL__id01972__seg03.npy,id01972,0,3
./audio_embeddings_multiseg/REAL__id01995__seg00.npy,id01995,0,0
./audio_embeddings_multiseg/REAL__id01995__seg01.npy,id01995,0,1
./audio_embeddings_multiseg/REAL__id02005__seg00.npy,id02005,0,0
./audio_embeddings_multiseg/REAL__id02005__seg01.npy,id02005,0,1
./audio_embeddings_multiseg/REAL__id02040__seg00.npy,id02040,0,0
./audio_embeddings_multiseg/REAL__id02040__seg01.npy,id02040,0,1
./audio_embeddings_multiseg/REAL__id02051__seg00.npy,id02051,0,0
./audio_embeddings_multiseg/REAL__id02051__seg01.npy,id02051,0,1
./audio_embeddings_multiseg/REAL__id02071__seg00.npy,id02071,0,0
./audio_embeddings_multiseg/REAL__id02089__seg00.npy,id02089,0,0
./audio_embeddings_multiseg/REAL__id02089__seg01.npy,id02089,0,1
./audio_embeddings_multiseg/REAL__id02089__seg02.npy,id02089,0,2
./audio_embeddings_multiseg/REAL__id02268__seg00.npy,id02268,0,0
./audio_embeddings_multiseg/REAL__id02268__seg01.npy,id02268,0,1
./audio_embeddings_multiseg/REAL__id02268__seg02.npy,id02268,0,2
./audio_embeddings_multiseg/REAL__id02296__seg00.npy,id02296,0,0
./audio_embeddings_multiseg/REAL__id02296__seg01.npy,id02296,0,1
./audio_embeddings_multiseg/REAL__id02296__seg02.npy,id02296,0,2
./audio_embeddings_multiseg/REAL__id02296__seg03.npy,id02296,0,3
./audio_embeddings_multiseg/REAL__id02301__seg00.npy,id02301,0,0
./audio_embeddings_multiseg/REAL__id02301__seg01.npy,id02301,0,1
./audio_embeddings_multiseg/REAL__id02310__seg00.npy,id02310,0,0
./audio_embeddings_multiseg/REAL__id02310__seg01.npy,id02310,0,1
./audio_embeddings_multiseg/REAL__id02316__seg00.npy,id02316,0,0
./audio_embeddings_multiseg/REAL__id02316__seg01.npy,id02316,0,1
./audio_embeddings_multiseg/REAL__id02332__seg00.npy,id02332,0,0
./audio_embeddings_multiseg/REAL__id02332__seg01.npy,id02332,0,1
./audio_embeddings_multiseg/REAL__id02342__seg00.npy,id02342,0,0
./audio_embeddings_multiseg/REAL__id02342__seg01.npy,id02342,0,1
./audio_embeddings_multiseg/REAL__id02342__seg02.npy,id02342,0,2
./audio_embeddings_multiseg/REAL__id02365__seg00.npy,id02365,0,0
./audio_embeddings_multiseg/REAL__id02365__seg01.npy,id02365,0,1
./audio_embeddings_multiseg/REAL__id02464__seg00.npy,id02464,0,0
./audio_embeddings_multiseg/REAL__id02464__seg01.npy,id02464,0,1
./audio_embeddings_multiseg/REAL__id02464__seg02.npy,id02464,0,2
./audio_embeddings_multiseg/REAL__id02466__seg00.npy,id02466,0,0
./audio_embeddings_multiseg/REAL__id02466__seg01.npy,id02466,0,1
./audio_embeddings_multiseg/REAL__id02493__seg00.npy,id02493,0,0
./audio_embeddings_multiseg/REAL__id02493__seg01.npy,id02493,0,1
./audio_embeddings_multiseg/REAL__id02494__seg00.npy,id02494,0,0
./audio_embeddings_multiseg/REAL__id02494__seg01.npy,id02494,0,1
./audio_embeddings_multiseg/REAL__id02494__seg02.npy,id02494,0,2
./audio_embeddings_multiseg/REAL__id02494__seg03.npy,id02494,0,3
./audio_embeddings_multiseg/REAL__id02508__seg00.npy,id02508,0,0
./audio_embeddings_multiseg/REAL__id02508__seg01.npy,id02508,0,1
./audio_embeddings_multiseg/REAL__id02553__seg00.npy,id02553,0,0
./audio_embeddings_multiseg/REAL__id02553__seg01.npy,id02553,0,1
./audio_embeddings_multiseg/REAL__id02553__seg02.npy,id02553,0,2
./audio_embeddings_multiseg/REAL__id02553__seg03.npy,id02553,0,3
./audio_embeddings_multiseg/REAL__id02553__seg04.npy,id02553,0,4
./audio_embeddings_multiseg/REAL__id02561__seg00.npy,id02561,0,0
./audio_embeddings_multiseg/REAL__id02561__seg01.npy,id02561,0,1
./audio_embeddings_multiseg/REAL__id02561__seg02.npy,id02561,0,2
./audio_embeddings_multiseg/REAL__id02561__seg03.npy,id02561,0,3
./audio_embeddings_multiseg/REAL__id02567__seg00.npy,id02567,0,0
./audio_embeddings_multiseg/REAL__id02567__seg01.npy,id02567,0,1
./audio_embeddings_multiseg/REAL__id02567__seg02.npy,id02567,0,2
./audio_embeddings_multiseg/REAL__id02586__seg00.npy,id02586,0,0
./audio_embeddings_multiseg/REAL__id02586__seg01.npy,id02586,0,1
./audio_embeddings_multiseg/REAL__id02587__seg00.npy,id02587,0,0
./audio_embeddings_multiseg/REAL__id02587__seg01.npy,id02587,0,1
./audio_embeddings_multiseg/REAL__id02617__seg00.npy,id02617,0,0
./audio_embeddings_multiseg/REAL__id02617__seg01.npy,id02617,0,1
./audio_embeddings_multiseg/REAL__id02617__seg02.npy,id02617,0,2
./audio_embeddings_multiseg/REAL__id02617__seg03.npy,id02617,0,3
./audio_embeddings_multiseg/REAL__id02619__seg00.npy,id02619,0,0
./audio_embeddings_multiseg/REAL__id02619__seg01.npy,id02619,0,1
./audio_embeddings_multiseg/REAL__id02721__seg00.npy,id02721,0,0
./audio_embeddings_multiseg/REAL__id02721__seg01.npy,id02721,0,1
./audio_embeddings_multiseg/REAL__id02721__seg02.npy,id02721,0,2
./audio_embeddings_multiseg/REAL__id02807__seg00.npy,id02807,0,0
./audio_embeddings_multiseg/REAL__id02807__seg01.npy,id02807,0,1
./audio_embeddings_multiseg/REAL__id02807__seg02.npy,id02807,0,2
./audio_embeddings_multiseg/REAL__id02808__seg00.npy,id02808,0,0
./audio_embeddings_multiseg/REAL__id02808__seg01.npy,id02808,0,1
./audio_embeddings_multiseg/REAL__id02824__seg00.npy,id02824,0,0
./audio_embeddings_multiseg/REAL__id02824__seg01.npy,id02824,0,1
./audio_embeddings_multiseg/REAL__id02838__seg00.npy,id02838,0,0
./audio_embeddings_multiseg/REAL__id02838__seg01.npy,id02838,0,1
./audio_embeddings_multiseg/REAL__id02948__seg00.npy,id02948,0,0
./audio_embeddings_multiseg/REAL__id02948__seg01.npy,id02948,0,1
./audio_embeddings_multiseg/REAL__id03028__seg00.npy,id03028,0,0
./audio_embeddings_multiseg/REAL__id03028__seg01.npy,id03028,0,1
./audio_embeddings_multiseg/REAL__id03028__seg02.npy,id03028,0,2
./audio_embeddings_multiseg/REAL__id03103__seg00.npy,id03103,0,0
./audio_embeddings_multiseg/REAL__id03103__seg01.npy,id03103,0,1
./audio_embeddings_multiseg/REAL__id03168__seg00.npy,id03168,0,0
./audio_embeddings_multiseg/REAL__id03168__seg01.npy,id03168,0,1
./audio_embeddings_multiseg/REAL__id03168__seg02.npy,id03168,0,2
./audio_embeddings_multiseg/REAL__id03168__seg03.npy,id03168,0,3
./audio_embeddings_multiseg/REAL__id03180__seg00.npy,id03180,0,0
./audio_embeddings_multiseg/REAL__id03180__seg01.npy,id03180,0,1
./audio_embeddings_multiseg/REAL__id03180__seg02.npy,id03180,0,2
./audio_embeddings_multiseg/REAL__id03205__seg00.npy,id03205,0,0
./audio_embeddings_multiseg/REAL__id03205__seg01.npy,id03205,0,1
./audio_embeddings_multiseg/REAL__id03211__seg00.npy,id03211,0,0
./audio_embeddings_multiseg/REAL__id03211__seg01.npy,id03211,0,1
./audio_embeddings_multiseg/REAL__id03211__seg02.npy,id03211,0,2
./audio_embeddings_multiseg/REAL__id03344__seg00.npy,id03344,0,0
./audio_embeddings_multiseg/REAL__id03344__seg01.npy,id03344,0,1
./audio_embeddings_multiseg/REAL__id03371__seg00.npy,id03371,0,0
./audio_embeddings_multiseg/REAL__id03371__seg01.npy,id03371,0,1
./audio_embeddings_multiseg/REAL__id03371__seg02.npy,id03371,0,2
./audio_embeddings_multiseg/REAL__id03371__seg03.npy,id03371,0,3
./audio_embeddings_multiseg/REAL__id03379__seg00.npy,id03379,0,0
./audio_embeddings_multiseg/REAL__id03379__seg01.npy,id03379,0,1
./audio_embeddings_multiseg/REAL__id03525__seg00.npy,id03525,0,0
./audio_embeddings_multiseg/REAL__id03525__seg01.npy,id03525,0,1
./audio_embeddings_multiseg/REAL__id03525__seg02.npy,id03525,0,2
./audio_embeddings_multiseg/REAL__id03556__seg00.npy,id03556,0,0
./audio_embeddings_multiseg/REAL__id03556__seg01.npy,id03556,0,1
./audio_embeddings_multiseg/REAL__id03559__seg00.npy,id03559,0,0
./audio_embeddings_multiseg/REAL__id03559__seg01.npy,id03559,0,1
./audio_embeddings_multiseg/REAL__id03569__seg00.npy,id03569,0,0
./audio_embeddings_multiseg/REAL__id03569__seg01.npy,id03569,0,1
./audio_embeddings_multiseg/REAL__id03589__seg00.npy,id03589,0,0
./audio_embeddings_multiseg/REAL__id03589__seg01.npy,id03589,0,1
./audio_embeddings_multiseg/REAL__id03589__seg02.npy,id03589,0,2
./audio_embeddings_multiseg/REAL__id03599__seg00.npy,id03599,0,0
./audio_embeddings_multiseg/REAL__id03599__seg01.npy,id03599,0,1
./audio_embeddings_multiseg/REAL__id03599__seg02.npy,id03599,0,2
./audio_embeddings_multiseg/REAL__id03605__seg00.npy,id03605,0,0
./audio_embeddings_multiseg/REAL__id03605__seg01.npy,id03605,0,1
./audio_embeddings_multiseg/REAL__id03605__seg02.npy,id03605,0,2
./audio_embeddings_multiseg/REAL__id03605__seg03.npy,id03605,0,3
./audio_embeddings_multiseg/REAL__id03605__seg04.npy,id03605,0,4
./audio_embeddings_multiseg/REAL__id03620__seg00.npy,id03620,0,0
./audio_embeddings_multiseg/REAL__id03620__seg01.npy,id03620,0,1
./audio_embeddings_multiseg/REAL__id03620__seg02.npy,id03620,0,2
./audio_embeddings_multiseg/REAL__id03649__seg00.npy,id03649,0,0
./audio_embeddings_multiseg/REAL__id03649__seg01.npy,id03649,0,1
./audio_embeddings_multiseg/REAL__id03649__seg02.npy,id03649,0,2
